Negative Sample Scores,Sampling Category
0.499573088,0
0.461228484,0
0.475374256,0
0.473902388,0
0.455973365,0
0.475779,0
0.471363458,0
0.481037374,0
0.455875211,0
0.499271071,0
0.489458582,0
0.461090807,0
0.472485568,0
0.479206198,0
0.476742715,0
0.482420966,0
0.460270691,0
0.474192467,0
0.465542903,0
0.446589582,0
0.459814764,0
0.458344357,0
0.498417333,0
0.49870722,0
0.496355975,0
0.46729319,0
0.465412886,0
0.493061051,0
0.462043035,0
0.461021923,0
0.453060798,0
0.488460504,0
0.477397158,0
0.485804311,0
0.460799217,0
0.49356717,0
0.454760079,0
0.462859009,0
0.456691297,0
0.459489116,0
0.486622296,0
0.458849818,0
0.49982591,0
0.47297455,0
0.458765705,0
0.499226528,0
0.479051246,0
0.454870098,0
0.453290545,0
0.49660726,0
0.459291227,0
0.469276688,0
0.467060771,0
0.499257828,0
0.460153975,0
0.46654938,0
0.490376746,0
0.469762403,0
0.456299379,0
0.479268974,0
0.468381164,0
0.461393883,0
0.479506809,0
0.485209918,0
0.458298769,0
0.489158954,0
0.457232807,0
0.459418573,0
0.455665096,0
0.452280627,0
0.481491855,0
0.452712337,0
0.458355425,0
0.499609058,0
0.492642114,0
0.464337602,0
0.475681034,0
0.489763828,0
0.471500287,0
0.471180511,0
0.446636857,0
0.4698535,0
0.462622368,0
0.495157434,0
0.468849039,0
0.469298201,0
0.458582249,0
0.494242937,0
0.468463607,0
0.462125854,0
0.444947907,0
0.463856879,0
0.486841392,0
0.45612429,0
0.460994568,0
0.461358438,0
0.46720047,0
0.455663553,0
0.468531486,0
0.469737911,0
0.459991058,0
0.453509695,0
0.481280159,0
0.460994767,0
0.460499659,0
0.4670222,0
0.466240487,0
0.467137739,0
0.494460282,0
0.496615582,0
0.490443586,0
0.458102756,0
0.477909088,0
0.462182094,0
0.496539348,0
0.462704734,0
0.475697595,0
0.458651437,0
0.447313295,0
0.49995382,0
0.458083477,0
0.478666405,0
0.479402853,0
0.474191403,0
0.458195829,0
0.460202517,0
0.470990399,0
0.487047431,0
0.49036659,0
0.458189357,0
0.476239223,0
0.482638198,0
0.461921944,0
0.46389326,0
0.455160763,0
0.499807448,0
0.457260712,0
0.493959001,0
0.488858477,0
0.458464622,0
0.468589625,0
0.444988978,0
0.470581513,0
0.45761645,0
0.4632635,0
0.482074873,0
0.493949413,0
0.460035457,0
0.471228046,0
0.494875244,0
0.457013842,0
0.470640555,0
0.466682233,0
0.461761686,0
0.458516936,0
0.470948227,0
0.457604866,0
0.477003713,0
0.456301235,0
0.478989582,0
0.455134643,0
0.45758476,0
0.490038256,0
0.479089598,0
0.456916282,0
0.447245589,0
0.46817739,0
0.481763451,0
0.450303908,0
0.463640335,0
0.476947467,0
0.491965617,0
0.47313581,0
0.458207688,0
0.469478483,0
0.456909252,0
0.475750769,0
0.486687482,0
0.462693586,0
0.462668206,0
0.461772156,0
0.499372605,0
0.47034179,0
0.46853921,0
0.478835292,0
0.495402022,0
0.492220293,0
0.472898206,0
0.472955373,0
0.458381962,0
0.456344097,0
0.46155012,0
0.497287314,0
0.492688319,0
0.461230214,0
0.471572453,0
0.460707379,0
0.456706881,0
0.460903052,0
0.463112928,0
0.480024627,0
0.451278087,0
0.496027064,0
0.455866442,0
0.496974097,0
0.463645291,0
0.485871967,0
0.467436477,0
0.478329389,0
0.468715715,0
0.451675236,0
0.483487402,0
0.470537892,0
0.460300536,0
0.461067992,0
0.498132069,0
0.454119274,0
0.478868136,0
0.492856559,0
0.485142857,0
0.45578,0
0.456177956,0
0.461933186,0
0.487543421,0
0.498869917,0
0.490993429,0
0.468689023,0
0.470205157,0
0.493495382,0
0.49807231,0
0.47911442,0
0.487916358,0
0.47060687,0
0.4606345,0
0.469019869,0
0.485920296,0
0.455359658,0
0.486121566,0
0.473585106,0
0.450097946,0
0.459440681,0
0.495439234,0
0.482636577,0
0.458742079,0
0.477215331,0
0.460782881,0
0.459277541,0
0.498482042,0
0.499220461,0
0.460941183,0
0.455448982,0
0.447090278,0
0.451300849,0
0.482829604,0
0.459573045,0
0.466788834,0
0.494577508,0
0.468294541,0
0.469155596,0
0.476654327,0
0.479280916,0
0.499378898,0
0.49142903,0
0.456468085,0
0.497111092,0
0.465943308,0
0.478243704,0
0.46844024,0
0.499884935,0
0.459975411,0
0.467737579,0
0.464359508,0
0.456570758,0
0.48670496,0
0.455832512,0
0.466439232,0
0.46431801,0
0.494768363,0
0.449550728,0
0.446527383,0
0.486276495,0
0.482276359,0
0.470641243,0
0.456409717,0
0.48435349,0
0.484961192,0
0.464285529,0
0.457433093,0
0.481168674,0
0.492219291,0
0.487738981,0
0.447887313,0
0.468979876,0
0.455986713,0
0.456562004,0
0.471790272,0
0.479080984,0
0.452190309,0
0.481028215,0
0.46940129,0
0.456841592,0
0.461897049,0
0.491259368,0
0.485555962,0
0.461701769,0
0.480991511,0
0.459826147,0
0.448127364,0
0.472356826,0
0.4632777,0
0.444571505,0
0.449834197,0
0.457545164,0
0.462648094,0
0.48773209,0
0.457288512,0
0.461424507,0
0.460522839,0
0.453498522,0
0.471100334,0
0.498658241,0
0.460759655,0
0.487040865,0
0.454262387,0
0.463162639,0
0.487437097,0
0.456455087,0
0.482896621,0
0.481360317,0
0.465087861,0
0.494016338,0
0.466060254,0
0.460143298,0
0.465952609,0
0.455784413,0
0.475036207,0
0.497092875,0
0.463400556,0
0.457810936,0
0.447302425,0
0.47615162,0
0.469954318,0
0.495996931,0
0.483296243,0
0.454190131,0
0.497969429,0
0.45635422,0
0.496186379,0
0.480389957,0
0.483925709,0
0.472874863,0
0.460471626,0
0.456343041,0
0.474533022,0
0.448274228,0
0.460213174,0
0.483670912,0
0.460438534,0
0.465260659,0
0.457355183,0
0.466372443,0
0.443573066,0
0.497719803,0
0.46027744,0
0.45603801,0
0.450251694,0
0.45833758,0
0.481241543,0
0.462596084,0
0.467222532,0
0.49775259,0
0.456956608,0
0.476954665,0
0.469440846,0
0.48394137,0
0.480364793,0
0.446393066,0
0.460779005,0
0.445578364,0
0.459919654,0
0.491792622,0
0.471153008,0
0.447864929,0
0.457167638,0
0.467976087,0
0.460270395,0
0.480140696,0
0.447369114,0
0.455897196,0
0.476770842,0
0.4884875,0
0.467701552,0
0.480643938,0
0.453128772,0
0.475120696,0
0.481154342,0
0.448881118,0
0.464333655,0
0.496131425,0
0.485560017,0
0.451935483,0
0.49950365,0
0.486352069,0
0.454138107,0
0.454851796,0
0.457427226,0
0.449364768,0
0.457468028,0
0.483546248,0
0.4978988,0
0.470181658,0
0.461647049,0
0.467188317,0
0.455163085,0
0.469408605,0
0.494059485,0
0.47132651,0
0.461023563,0
0.494744181,0
0.451010444,0
0.461273882,0
0.448321245,0
0.491893798,0
0.472792312,0
0.457653083,0
0.469779174,0
0.483742583,0
0.494803142,0
0.480210523,0
0.492139908,0
0.487004388,0
0.498475482,0
0.463654841,0
0.478801443,0
0.478526053,0
0.47748329,0
0.44967853,0
0.499617413,0
0.457721216,0
0.456088671,0
0.467713336,0
0.495989888,0
0.468520435,0
0.498747505,0
0.492231895,0
0.470114718,0
0.453728327,0
0.47475694,0
0.448905854,0
0.497350302,0
0.445658243,0
0.460706482,0
0.49314251,0
0.469182184,0
0.46130155,0
0.493590854,0
0.458392849,0
0.465807754,0
0.450913164,0
0.493957912,0
0.470799052,0
0.461694494,0
0.483581033,0
0.494884104,0
0.484940781,0
0.452031576,0
0.480657667,0
0.457348653,0
0.49007186,0
0.454683075,0
0.47173525,0
0.459687496,0
0.460493436,0
0.499552713,0
0.470244477,0
0.463924705,0
0.459080702,0
0.457596142,0
0.478571182,0
0.460136958,0
0.494851242,0
0.497061919,0
0.498406395,0
0.496825705,0
0.458607199,0
0.48862078,0
0.453604497,0
0.449921369,0
0.486689893,0
0.473081256,0
0.465658066,0
0.4700631,0
0.477900777,0
0.474501474,0
0.467592165,0
0.469347584,0
0.491020436,0
0.470808131,0
0.495514443,0
0.471097382,0
0.460148688,0
0.470438073,0
0.469862853,0
0.470325866,0
0.467120681,0
0.498997981,0
0.449053167,0
0.498575996,0
0.467414528,0
0.470367524,0
0.469486072,0
0.485827852,0
0.479893069,0
0.456811081,0
0.481539587,0
0.470803724,0
0.460522491,0
0.481644338,0
0.460140285,0
0.495244916,0
0.468607679,0
0.470779051,0
0.497870783,0
0.476619576,0
0.483216171,0
0.468530176,0
0.454053726,0
0.487691018,0
0.470762939,0
0.457647257,0
0.478703375,0
0.448848065,0
0.480485573,0
0.455555692,0
0.4581001,0
0.461383284,0
0.484909552,0
0.456855753,0
0.464962132,0
0.467939938,0
0.453073916,0
0.478385472,0
0.452438443,0
0.447339138,0
0.458029157,0
0.476445193,0
0.468686909,0
0.450662219,0
0.470863871,0
0.458566002,0
0.467342583,0
0.489941035,0
0.466563104,0
0.482321944,0
0.451953866,0
0.471992102,0
0.461256338,0
0.472560756,0
0.450820993,0
0.46854436,0
0.478920784,0
0.476658453,0
0.47157097,0
0.46125351,0
0.492715033,0
0.459715275,0
0.447288783,0
0.460151726,0
0.460015277,0
0.460379958,0
0.468861072,0
0.463079501,0
0.464837039,0
0.470227281,0
0.457079829,0
0.497771195,0
0.478578017,0
0.463590222,0
0.449091688,0
0.448666572,0
0.447778901,0
0.450046883,0
0.458362518,0
0.470153703,0
0.476197707,0
0.466552862,0
0.495015928,0
0.4982178,0
0.469646737,0
0.451431211,0
0.454940493,0
0.458728545,0
0.481173025,0
0.47049122,0
0.480912188,0
0.449571205,0
0.496257927,0
0.466923584,0
0.48329899,0
0.472977778,0
0.458365341,0
0.497591076,0
0.488618142,0
0.457740783,0
0.468200843,0
0.459808385,0
0.496009732,0
0.467534324,0
0.499200723,0
0.495175555,0
0.456748763,0
0.458322505,0
0.499076271,0
0.489621611,0
0.475824404,0
0.462072733,0
0.454728304,0
0.493739122,0
0.45511036,0
0.491140362,0
0.455550675,0
0.466875882,0
0.498609909,0
0.455385448,0
0.472237823,0
0.472033629,0
0.495471411,0
0.492406239,0
0.460476761,0
0.470998938,0
0.485499587,0
0.477973356,0
0.45444598,0
0.44680769,0
0.452571485,0
0.462884965,0
0.465742514,0
0.460876113,0
0.469893671,0
0.462177419,0
0.487485184,0
0.457923117,0
0.462210185,0
0.462614311,0
0.495289267,0
0.476788331,0
0.454332928,0
0.496261465,0
0.468085697,0
0.46064383,0
0.482350943,0
0.460255336,0
0.499890055,0
0.470052212,0
0.493179501,0
0.47905461,0
0.486295611,0
0.470950412,0
0.463455359,0
0.487437874,0
0.469830215,0
0.493308315,0
0.4667802,0
0.466141561,0
0.497408891,0
0.458337284,0
0.469740728,0
0.498612491,0
0.489743072,0
0.477436158,0
0.458397936,0
0.474477325,0
0.467524625,0
0.478498534,0
0.481192782,0
0.464706886,0
0.451609241,0
0.452440123,0
0.459756987,0
0.457318738,0
0.475399193,0
0.478264168,0
0.498192205,0
0.4848898,0
0.494123866,0
0.472411399,0
0.460399324,0
0.480493593,0
0.496961197,0
0.464709393,0
0.466286541,0
0.482153707,0
0.494499422,0
0.464233319,0
0.479353058,0
0.499906528,0
0.460283552,0
0.45544731,0
0.497391671,0
0.483094202,0
0.481862305,0
0.449323798,0
0.450356269,0
0.478559731,0
0.483474506,0
0.467347555,0
0.473032443,0
0.457932445,0
0.472429531,0
0.490442589,0
0.459670701,0
0.48404099,0
0.447638519,0
0.45383366,0
0.470640675,0
0.494344514,0
0.461775407,0
0.48588307,0
0.474158473,0
0.47103698,0
0.464498891,0
0.488319088,0
0.472918576,0
0.463829918,0
0.45803302,0
0.451452137,0
0.468791528,0
0.459333282,0
0.463208389,0
0.449198101,0
0.455210825,0
0.469735268,0
0.499218248,0
0.452033654,0
0.450671787,0
0.468987611,0
0.488285224,0
0.480284188,0
0.481128696,0
0.456729138,0
0.470185686,0
0.491916454,0
0.484650115,0
0.471051105,0
0.4958562,0
0.482705212,0
0.466439322,0
0.468916173,0
0.488415796,0
0.499949978,0
0.467572182,0
0.448759669,0
0.453705686,0
0.496480153,0
0.455036942,0
0.469622068,0
0.460081109,0
0.480623716,0
0.463869365,0
0.48536413,0
0.474440344,0
0.488595758,0
0.476978906,0
0.456100422,0
0.447153292,0
0.445595353,0
0.486127411,0
0.47318176,0
0.482370736,0
0.492928009,0
0.460246584,0
0.45444171,0
0.482266204,0
0.485795755,0
0.497542262,0
0.464775142,0
0.491154258,0
0.468791197,0
0.456274267,0
0.46726238,0
0.469424689,0
0.466514196,0
0.467409139,0
0.492716268,0
0.457542193,0
0.460610754,0
0.489282599,0
0.460337455,0
0.4570521,0
0.459979321,0
0.465770542,0
0.455027532,0
0.449132422,0
0.482355467,0
0.461961536,0
0.480850781,0
0.464166966,0
0.45030595,0
0.458680589,0
0.459931224,0
0.481508328,0
0.49312996,0
0.498362731,0
0.470445946,0
0.473991177,0
0.491755122,0
0.462735922,0
0.499363465,0
0.482721473,0
0.465890581,0
0.471873788,0
0.459837056,0
0.452345974,0
0.469569449,0
0.470456269,0
0.451796032,0
0.458553875,0
0.496064734,0
0.460479742,0
0.456102075,0
0.481147249,0
0.497978734,0
0.463640228,0
0.460295886,0
0.484040121,0
0.498291937,0
0.459724865,0
0.465409557,0
0.456542734,0
0.467232758,0
0.466301359,0
0.461017527,0
0.48516584,0
0.470396925,0
0.460497806,0
0.480835825,0
0.495481081,0
0.480017526,0
0.49949366,0
0.466921578,0
0.449433529,0
0.48435094,0
0.466721207,0
0.471291236,0
0.458854585,0
0.490283056,0
0.469804519,0
0.444943881,0
0.457520154,0
0.460098922,0
0.497976409,0
0.44515088,0
0.45322133,0
0.474428281,0
0.463261008,0
0.455245255,0
0.470387327,0
0.462669392,0
0.458292106,0
0.463041574,0
0.479896519,0
0.490083905,0
0.451394219,0
0.483431111,0
0.460232255,0
0.486855314,0
0.467603716,0
0.481027271,0
0.454899948,0
0.464635648,0
0.459990678,0
0.483688463,0
0.487098205,0
0.472603958,0
0.454469577,0
0.456317795,0
0.450221467,0
0.486672882,0
0.46237028,0
0.465236994,0
0.481807237,0
0.49660189,0
0.497231063,0
0.457494734,0
0.461636835,0
0.499895528,0
0.474346174,0
0.479621914,0
0.46254662,0
0.490013376,0
0.461802441,0
0.494956429,0
0.497886235,0
0.457372181,0
0.498761588,0
0.455213124,0
0.487498021,0
0.468148904,0
0.479550444,0
0.46974091,0
0.470364016,0
0.46752754,0
0.460049834,0
0.473395206,0
0.453051761,0
0.457792126,0
0.463141066,0
0.466738308,0
0.457942223,0
0.466224127,0
0.496127487,0
0.459920791,0
0.471844868,0
0.485439236,0
0.46252446,0
0.452219044,0
0.496147739,0
0.454591758,0
0.482135577,0
0.483676516,0
0.498922247,0
0.474288163,0
0.450483052,0
0.484618,0
0.494223297,0
0.466902387,0
0.472940472,0
0.482215773,0
0.492435065,0
0.497865105,0
0.496371619,0
0.457191368,0
0.488261208,0
0.485791012,0
0.477260966,0
0.461042942,0
0.480500799,0
0.472063244,0
0.487082583,0
0.4605147,0
0.46912312,0
0.482910489,0
0.449343795,0
0.473204686,0
0.446182969,0
0.481258133,0
0.468426468,0
0.469505123,0
0.454650652,0
0.468447476,0
0.479273814,0
0.485539986,0
0.450265301,0
0.46851116,0
0.47362819,0
0.478110231,0
0.469538857,0
0.460997045,0
0.487133731,0
0.496150676,0
0.472735077,0
0.461655994,0
0.465475142,0
0.461240022,0
0.45862097,0
0.460764289,0
0.457476931,0
0.448965503,0
0.451233467,0
0.496123665,0
0.45730444,0
0.461503977,0
0.452239039,0
0.460632478,0
0.479767908,0
0.468845433,0
0.451251633,0
0.497540145,0
0.446512693,0
0.45552048,0
0.47225652,0
0.492744699,0
0.48155993,0
0.471512527,0
0.491117405,0
0.455121871,0
0.495672703,0
0.467870677,0
0.490590154,0
0.470028383,0
0.487450431,0
0.497664357,0
0.490401399,0
0.468147918,0
0.497336583,0
0.479089386,0
0.477524244,0
0.445785167,0
0.464329501,0
0.497140766,0
0.460165608,0
0.498499097,0
0.485804084,0
0.483629883,0
0.458771279,0
0.448585925,0
0.460476987,0
0.461595629,0
0.488257495,0
0.451246767,0
0.474464645,0
0.450512246,0
0.482290529,0
0.486630605,0
0.476109843,0
0.467471516,0
0.463499768,0
0.462591395,0
0.475404924,0
0.467133079,0
0.467383093,0
0.476562132,0
0.470404601,0
0.462206892,0
0.48598467,0
0.48236718,0
0.467780537,0
0.459460599,0
0.499915113,0
0.496226202,0
0.489612802,0
0.478565552,0
0.469212773,0
0.481202269,0
0.472680805,0
0.464558134,0
0.479513081,0
0.477729275,0
0.48700858,0
0.465105077,0
0.464023915,0
0.485982609,0
0.492352401,0
0.461010259,0
0.49660519,0
0.457243732,0
0.462538414,0
0.494474532,0
0.472292419,0
0.488845991,0
0.485540713,0
0.45832186,0
0.492092584,0
0.447644515,0
0.462409601,0
0.482516236,0
0.461972119,0
0.468121085,0
0.49848637,0
0.462369554,0
0.476358267,0
0.444214531,0
0.499568813,0
0.469371833,0
0.466574975,0
0.46059248,0
0.49872804,0
0.474564515,0
0.452576115,0
0.499755763,0
0.456068607,0
0.461692628,0
0.493895696,0
0.484209485,0
0.475599431,0
0.455923577,0
0.471152587,0
0.452973768,0
0.49604208,0
0.47977777,0
0.498104062,0
0.465600407,0
0.495028426,0
0.471953586,0
0.457818068,0
0.497050337,0
0.465389668,0
0.461050871,0
0.493854255,0
0.480038595,0
0.458203056,0
0.46311713,0
0.469928452,0
0.484339224,0
0.459382269,0
0.467642416,0
0.494579452,0
0.461461597,0
0.472037419,0
0.489580988,0
0.480950363,0
0.482777806,0
0.498701935,0
0.45890457,0
0.461121856,0
0.488221689,0
0.458659891,0
0.455347625,0
0.497168853,0
0.447681337,0
0.468240539,0
0.469397041,0
0.462142947,0
0.480474866,0
0.49977957,0
0.495938304,0
0.458976328,0
0.499238286,0
0.485855577,0
0.490711804,0
0.468844402,0
0.493765726,0
0.471285802,0
0.485830153,0
0.4564557,0
0.465906629,0
0.472099216,0
0.450258526,0
0.457173644,0
0.458905573,0
0.49675674,0
0.494704358,0
0.469327025,0
0.488864399,0
0.459771786,0
0.456751663,0
0.457514956,0
0.482652159,0
0.457965862,0
0.496235154,0
0.497825904,0
0.467697328,0
0.4672555,0
0.456097991,0
0.498599979,0
0.450781598,0
0.484411579,0
0.499685075,0
0.45747353,0
0.497390856,0
0.468143628,0
0.482567846,0
0.498226522,0
0.489358392,0
0.477337204,0
0.496931444,0
0.464084257,0
0.47677722,0
0.474872932,0
0.470663556,0
0.446818437,0
0.448590946,0
0.480575359,0
0.469741659,0
0.461127365,0
0.467728612,0
0.468827976,0
0.472647731,0
0.460827853,0
0.493111416,0
0.49395364,0
0.450726401,0
0.494909306,0
0.495538006,0
0.461583852,0
0.498461002,0
0.45081611,0
0.49998179,0
0.490475017,0
0.483833068,0
0.450267484,0
0.490601762,0
0.476668564,0
0.481792604,0
0.474791903,0
0.45086174,0
0.448373118,0
0.451668281,0
0.499220691,0
0.4631606,0
0.48608705,0
0.494010949,0
0.465845184,0
0.473619021,0
0.470720278,0
0.478822495,0
0.479963855,0
0.469004414,0
0.467142755,0
0.495869706,0
0.46749769,0
0.451798145,0
0.454380055,0
0.470623405,0
0.471122416,0
0.456434209,0
0.461448806,0
0.483576768,0
0.449853161,0
0.470877029,0
0.470405767,0
0.499685675,0
0.471029562,0
0.478256572,0
0.468530615,0
0.473218264,0
0.468420342,0
0.457623648,0
0.452842959,0
0.495956943,0
0.471270772,0
0.499261991,0
0.494290561,0
0.449438023,0
0.453782971,0
0.453464752,0
0.46107975,0
0.498577139,0
0.457795515,0
0.492722999,0
0.470629257,0
0.49991367,0
0.462275553,0
0.469668477,0
0.460937828,0
0.482477951,0
0.490465029,0
0.46084578,0
0.465744134,0
0.49498961,0
0.49481903,0
0.469468463,0
0.456937633,0
0.466149238,0
0.458559266,0
0.464652108,0
0.471177985,0
0.444514883,0
0.461047129,0
0.461250891,0
0.44652469,0
0.495330468,0
0.499817063,0
0.468620005,0
0.472134142,0
0.460148934,0
0.497087505,0
0.460422165,0
0.49402172,0
0.448434698,0
0.4937999,0
0.495089803,0
0.458804522,0
0.478596423,0
0.469654842,0
0.451449393,0
0.498390798,0
0.478349991,0
0.482097119,0
0.471397237,0
0.445333049,0
0.469930447,0
0.451874193,0
0.470808094,0
0.475659909,0
0.461805103,0
0.447953099,0
0.480744096,0
0.492752415,0
0.470357265,0
0.479979984,0
0.452685846,0
0.481044459,0
0.447749387,0
0.470844203,0
0.479502327,0
0.447172404,0
0.45531687,0
0.48660695,0
0.458332128,0
0.458866233,0
0.484021568,0
0.472690755,0
0.447749224,0
0.461322641,0
0.472927002,0
0.473146796,0
0.44901,0
0.447866794,0
0.459716194,0
0.46567398,0
0.497064549,0
0.463052765,0
0.467912108,0
0.461239145,0
0.48297858,0
0.482776038,0
0.456833356,0
0.484602128,0
0.461717956,0
0.455938733,0
0.482549521,0
0.497489146,0
0.464450693,0
0.459472404,0
0.459988633,0
0.479608836,0
0.45956041,0
0.457606733,0
0.457586599,0
0.487665528,0
0.46730374,0
0.482956029,0
0.48843652,0
0.460364489,0
0.470519703,0
0.470651759,0
0.454870076,0
0.464117497,0
0.468746298,0
0.444585286,0
0.49277804,0
0.480483957,0
0.490465086,0
0.458747574,0
0.493012193,0
0.499378108,0
0.460875434,0
0.471514389,0
0.488164666,0
0.481683016,0
0.462044591,0
0.46316373,0
0.457766845,0
0.45280998,0
0.469411972,0
0.453190823,0
0.447247386,0
0.48023966,0
0.481929669,0
0.447695574,0
0.461861773,0
0.498564229,0
0.451156971,0
0.455005412,0
0.469139799,0
0.457000399,0
0.47819438,0
0.458829022,0
0.455171635,0
0.458950962,0
0.473900945,0
0.482411353,0
0.491780865,0
0.472483876,0
0.468927237,0
0.475382471,0
0.461483427,0
0.461557849,0
0.451363106,0
0.468896245,0
0.46165155,0
0.451169928,0
0.458716547,0
0.461269576,0
0.455585016,0
0.468593667,0
0.486854867,0
0.499013774,0
0.451345838,0
0.46041503,0
0.496321424,0
0.481611749,0
0.472096385,0
0.450017185,0
0.469520023,0
0.451036534,0
0.496914387,0
0.47990954,0
0.495623522,0
0.482323834,0
0.480226213,0
0.472545432,0
0.499713625,0
0.448890222,0
0.466520854,0
0.458078103,0
0.482833495,0
0.494394735,0
0.488686399,0
0.478100068,0
0.479953372,0
0.49564136,0
0.460397913,0
0.467966207,0
0.457534698,0
0.498851347,0
0.458221809,0
0.478677979,0
0.496749921,0
0.453039579,0
0.495499907,0
0.46027442,0
0.466089136,0
0.4765743,0
0.451484705,0
0.460345834,0
0.465490056,0
0.491348454,0
0.492732342,0
0.46890845,0
0.448343235,0
0.489788847,0
0.471230881,0
0.449695219,0
0.49822218,0
0.454477692,0
0.497191865,0
0.460424952,0
0.461624053,0
0.470014117,0
0.482416684,0
0.461872938,0
0.485638332,0
0.468782845,0
0.482721473,0
0.497595471,0
0.446600561,0
0.459853867,0
0.47928045,0
0.49979808,0
0.452490097,0
0.497232803,0
0.457864294,0
0.470048959,0
0.452343477,0
0.470140132,0
0.477650695,0
0.46904233,0
0.452984279,0
0.467777801,0
0.494522842,0
0.474929457,0
0.498157153,0
0.46173119,0
0.460948885,0
0.45605221,0
0.496404657,0
0.499071379,0
0.493995686,0
0.473209834,0
0.499408558,0
0.498250525,0
0.468038861,0
0.470960107,0
0.45746679,0
0.456167532,0
0.482106345,0
0.461823801,0
0.456990811,0
0.479298049,0
0.470446272,0
0.455955403,0
0.490947162,0
0.459142742,0
0.471736118,0
0.48219421,0
0.49677501,0
0.463863616,0
0.479456025,0
0.49345079,0
0.465327582,0
0.466010918,0
0.449079253,0
0.468330065,0
0.447326959,0
0.49984405,0
0.455914419,0
0.466634847,0
0.469406864,0
0.493106984,0
0.471379909,0
0.479369165,0
0.470097499,0
0.486164745,0
0.485878966,0
0.471862776,0
0.461216007,0
0.498491792,0
0.460744961,0
0.468558984,0
0.468500106,0
0.468674886,0
0.45617749,0
0.471165295,0
0.465253362,0
0.451905181,0
0.497189057,0
0.455312708,0
0.449645406,0
0.479452686,0
0.468800929,0
0.467819069,0
0.461801236,0
0.458340201,0
0.474168529,0
0.481331025,0
0.485090384,0
0.460024838,0
0.479254559,0
0.458225352,0
0.458435812,0
0.477108305,0
0.479954792,0
0.456599631,0
0.445407257,0
0.496370996,0
0.450288212,0
0.461510829,0
0.475953084,0
0.495506583,0
0.484896883,0
0.448107639,0
0.474489199,0
0.47715227,0
0.469679115,0
0.488704147,0
0.498842115,0
0.459771192,0
0.462221364,0
0.466631619,0
0.484524057,0
0.499880335,0
0.472061519,0
0.455288481,0
0.457951705,0
0.458327021,0
0.49475215,0
0.471166418,0
0.460665984,0
0.467622689,0
0.481535513,0
0.497409353,0
0.499141883,0
0.494771066,0
0.46177913,0
0.457348422,0
0.449166137,0
0.449591762,0
0.462064747,0
0.487527768,0
0.457314643,0
0.450663048,0
0.472217,0
0.483852635,0
0.460664466,0
0.499190986,0
0.451444641,0
0.458499398,0
0.48335555,0
0.482643771,0
0.465556792,0
0.4505824,0
0.467633204,0
0.477807326,0
0.46944577,0
0.491849587,0
0.496636738,0
0.465440951,0
0.463317228,0
0.485258044,0
0.476326903,0
0.460432447,0
0.465741237,0
0.495421845,0
0.489032002,0
0.467984315,0
0.473071544,0
0.498927612,0
0.49955674,0
0.450284749,0
0.462679058,0
0.467671541,0
0.458167658,0
0.498488905,0
0.454732278,0
0.498977434,0
0.449617151,0
0.463009364,0
0.45149491,0
0.458496411,0
0.470028321,0
0.447706926,0
0.468030214,0
0.498535804,0
0.495018567,0
0.499129426,0
0.471155624,0
0.466718912,0
0.48535505,0
0.49695433,0
0.447904302,0
0.491917734,0
0.45799432,0
0.485911473,0
0.460475243,0
0.473444379,0
0.499349655,0
0.489308822,0
0.460018456,0
0.450188873,0
0.482197886,0
0.499052109,0
0.490921388,0
0.481898759,0
0.461084317,0
0.458524953,0
0.469640281,0
0.456635209,0
0.493136801,0
0.467269198,0
0.498657091,0
0.473682993,0
0.444934921,0
0.457873417,0
0.491196407,0
0.484774931,0
0.449001433,0
0.448639025,0
0.461984952,0
0.476412811,0
0.49420326,0
0.45663201,0
0.457019165,0
0.475663166,0
0.49401844,0
0.470383047,0
0.470576689,0
0.470817963,0
0.469201541,0
0.458420784,0
0.479609959,0
0.495591134,0
0.46278119,0
0.446488506,0
0.455354509,0
0.458062737,0
0.472204316,0
0.499203946,0
0.470022631,0
0.47864705,0
0.457707768,0
0.477661471,0
0.494996525,0
0.479748303,0
0.470893176,0
0.48522249,0
0.449764088,0
0.483532833,0
0.458546365,0
0.45899994,0
0.455004425,0
0.480233916,0
0.472537132,0
0.46066227,0
0.465229647,0
0.490924752,0
0.498027605,0
0.457222339,0
0.481482633,0
0.479573018,0
0.497948417,0
0.499402103,0
0.470046254,0
0.460597969,0
0.485707165,0
0.459163065,0
0.465683513,0
0.460834981,0
0.452665069,0
0.451494254,0
0.454011744,0
0.495045435,0
0.454893032,0
0.46861239,0
0.450798166,0
0.485152149,0
0.498633808,0
0.461441674,0
0.469740531,0
0.471819548,0
0.452791311,0
0.455202758,0
0.458591615,0
0.482045723,0
0.451261263,0
0.451157236,0
0.460326318,0
0.492240118,0
0.467362759,0
0.497743903,0
0.493794921,0
0.492896483,0
0.498005798,0
0.484975135,0
0.457078312,0
0.48096597,0
0.474845931,0
0.471838939,0
0.46988584,0
0.461433662,0
0.447800605,0
0.4565419,0
0.451743439,0
0.463890174,0
0.488823177,0
0.484618785,0
0.482394733,0
0.459963299,0
0.479266606,0
0.461684615,0
0.459515904,0
0.480507429,0
0.462831783,0
0.47045465,0
0.452150407,0
0.459539297,0
0.463358122,0
0.450006305,0
0.498728193,0
0.466305161,0
0.481789843,0
0.491333923,0
0.493622973,0
0.494384651,0
0.460771534,0
0.462137273,0
0.457359988,0
